id;pais;region;departamento;municipio;subregion;codigo_dane;latitud;longitud;año;mes;trimestre;semestre;fecha;tipo_recaudo;categoria;subcategoria;sector;codigo_sector;entidad;codigo_entidad;fuente;codigo_fuente;subfuente;rubro;subrubro;programa;subprograma;proyecto;valor_recaudo;presupuesto_inicial;presupuesto_modificado;meta_recaudo;recaudo_acumulado;ejecucion_%;variacion_anual_%;variacion_mensual_%;estado;nivel;zona;gasto_programa;gasto_subprograma;gasto_proyecto;gasto_proyecto.1;impuesto_territorial_nivel;impuesto_territorial_grupo;impuesto_territorial
916;Colombia;Andina;Santander;San Gil;Subreg-2;68679;6.551.952;-73.134.776;2022;5;2;1;11/05/2022;Tasa;No Tributario;Subcat-5;Infraestructura;488;Entidad Nacional;3760;General;51;Sub-2;Rubro-3;Subrubro-1;Programa-2;Subprograma-4;Proyecto-7;6816508.52;5176845.11;6420960.25;6533355.18;12204051.31;110.72;-5.1;-1.07;Programado;Territorial;Urbana;Programa-2;Subprograma-4;Proyecto-7;Proyecto-7;No aplica;No tributario;No aplica - ingreso no tributario
917;Colombia;Andina;Santander;San Joaquín;Subreg-5;68682;6.427.548;-72.867.638;2022;4;2;1;24/04/2022;Tasa;Tributario;Subcat-1;Salud;843;Gobernación;8902;General;52;Sub-4;Rubro-5;Subrubro-1;Programa-4;Subprograma-5;Proyecto-2;5982379.95;6429164.82;7087562.46;7249211.24;10986277.93;84.86;-7.12;-2.85;Comprometido;Territorial;Rural;Programa-4;Subprograma-5;Proyecto-2;Proyecto-2;Municipal;Urbanismo y construcción;Delineación Urbana
918;Colombia;Andina;Santander;San José De Miranda;Subreg-4;68684;6.658.995;-72.733.616;2023;3;1;1;11/03/2023;Impuesto;Tributario;Subcat-2;Salud;955;Alcaldía;2251;General;89;Sub-3;Rubro-5;Subrubro-1;Programa-3;Subprograma-5;Proyecto-4;1403529.07;1198146.57;1145502.55;1289437.27;3982512.62;114.88;11.2;-7.38;Comprometido;Territorial;Rural;Programa-3;Subprograma-5;Proyecto-4;Proyecto-4;Municipal;Urbanismo y construcción;Delineación Urbana
919;Colombia;Andina;Santander;San Miguel;Subreg-1;68686;6.575.315;-72.644.123;2023;6;2;1;17/06/2023;Impuesto;No Tributario;Subcat-1;Infraestructura;801;Entidad Nacional;4649;General;85;Sub-2;Rubro-5;Subrubro-4;Programa-4;Subprograma-3;Proyecto-2;6505289.34;4207411.06;5235439.97;5698296.42;20438950.31;114.25;10.63;3.2;Obligado;Territorial;Urbana;Programa-4;Subprograma-3;Proyecto-2;Proyecto-2;Departamental;Consumo;Cigarrillos y Tabaco
920;Colombia;Andina;Santander;San Vicente De Chucurí;Subreg-2;68689;6.880.383;-73.411.024;2024;6;2;1;4/06/2024;Impuesto;Tributario;Subcat-5;Seguridad;923;Alcaldía;7401;General;52;Sub-4;Rubro-2;Subrubro-4;Programa-4;Subprograma-3;Proyecto-2;3637166.91;5161424.47;5112250.12;5223027.91;7864522.23;72.31;-3.19;0.48;Obligado;Territorial;Rural;Programa-4;Subprograma-3;Proyecto-2;Proyecto-2;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
921;Colombia;Andina;Santander;Santa Bárbara;Subreg-5;68705;6.990.996;-72.907.445;2023;2;1;1;15/02/2023;Impuesto;Tributario;Subcat-1;Salud;572;Alcaldía;2403;General;22;Sub-2;Rubro-5;Subrubro-5;Programa-2;Subprograma-2;Proyecto-8;4439344.73;4575554.52;4682154.56;4248114.86;11650145.38;107.16;-4.63;4.67;Recaudado;Territorial;Rural;Programa-2;Subprograma-2;Proyecto-8;Proyecto-8;Departamental;Consumo;Consumo de Licores
922;Colombia;Andina;Santander;Santa Helena Del Opón;Subreg-2;68720;6.339.565;-73.616.716;2022;12;4;2;21/12/2022;Tasa;Tributario;Subcat-5;Educación;415;Alcaldía;7851;General;56;Sub-2;Rubro-4;Subrubro-3;Programa-4;Subprograma-4;Proyecto-9;1880435.33;2079008.55;1950563.58;1758609.58;7861362.86;102.2;11.53;-5.24;Comprometido;Territorial;Urbana;Programa-4;Subprograma-4;Proyecto-9;Proyecto-9;Municipal;Actividad económica;Avisos y Tableros
923;Colombia;Andina;Santander;Simacota;Subreg-2;68745;6.443.469;-73.337.368;2022;12;4;2;24/12/2022;Impuesto;No Tributario;Subcat-1;Educación;219;Entidad Nacional;7482;General;79;Sub-3;Rubro-1;Subrubro-2;Programa-1;Subprograma-3;Proyecto-7;4258291.41;3668956.88;4184694.56;3817539.07;15298714.16;106.29;11.45;-1.36;Recaudado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-7;Proyecto-7;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
924;Colombia;Andina;Santander;Socorro;Subreg-4;68755;646.387;-73.261.198;2025;1;1;1;18/01/2025;Tasa;No Tributario;Subcat-3;Seguridad;526;Gobernación;5345;General;24;Sub-1;Rubro-3;Subrubro-3;Programa-2;Subprograma-1;Proyecto-1;4838912.22;5777264.7;7038259.83;6538478.1;16185460.77;80.26;11.63;8.34;Programado;Territorial;Urbana;Programa-2;Subprograma-1;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
925;Colombia;Andina;Santander;Suaita;Subreg-3;68770;6.101.329;-7.344.165;2022;4;2;1;25/04/2022;Tasa;No Tributario;Subcat-1;Infraestructura;550;Alcaldía;1143;General;18;Sub-1;Rubro-1;Subrubro-5;Programa-3;Subprograma-4;Proyecto-8;1081485.91;1231687.44;1217579.39;1209666.2;2686500.4;94.69;6.72;6.09;Recaudado;Territorial;Urbana;Programa-3;Subprograma-4;Proyecto-8;Proyecto-8;No aplica;No tributario;No aplica - ingreso no tributario
926;Colombia;Andina;Santander;Sucre;Subreg-2;68773;5.918.743;-73.790.975;2022;3;1;1;1/03/2022;Impuesto;No Tributario;Subcat-2;Educación;163;Gobernación;4565;General;90;Sub-2;Rubro-1;Subrubro-4;Programa-1;Subprograma-1;Proyecto-6;6224507.93;6639389.2;7783217.92;8610957.06;24462502.69;75.47;-0.24;-0.69;Obligado;Territorial;Rural;Programa-1;Subprograma-1;Proyecto-6;Proyecto-6;Municipal;Propiedad;Impuesto Predial Unificado
927;Colombia;Andina;Santander;Suratá;Subreg-1;68780;736.658;-72.984.232;2023;12;4;2;12/12/2023;Tasa;Tributario;Subcat-2;Educación;138;Alcaldía;9712;General;64;Sub-2;Rubro-4;Subrubro-4;Programa-4;Subprograma-3;Proyecto-10;7094472.57;6644815.92;7957595.28;7461824.2;26978898.53;100.72;15.22;6.83;Obligado;Territorial;Urbana;Programa-4;Subprograma-3;Proyecto-10;Proyecto-10;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
928;Colombia;Andina;Santander;Tona;Subreg-4;68820;7.201.417;-72.967.023;2023;1;1;1;20/01/2023;Contribución;No Tributario;Subcat-1;Educación;547;Gobernación;2972;General;99;Sub-2;Rubro-1;Subrubro-3;Programa-5;Subprograma-2;Proyecto-10;6747840.61;8372220.6;9355721.72;9825556.85;10967195.26;67.25;-2.59;7.74;Comprometido;Territorial;Rural;Programa-5;Subprograma-2;Proyecto-10;Proyecto-10;No aplica;No tributario;No aplica - ingreso no tributario
929;Colombia;Andina;Santander;Valle De San José;Subreg-5;68855;6.448.028;-73.143.507;2024;12;4;2;7/12/2024;Contribución;Tributario;Subcat-2;Educación;975;Entidad Nacional;4281;General;10;Sub-3;Rubro-1;Subrubro-5;Programa-3;Subprograma-2;Proyecto-3;3398211.41;4811218.28;4628874.75;4730645.76;10240341.97;70.12;0.14;-6.65;Recaudado;Territorial;Urbana;Programa-3;Subprograma-2;Proyecto-3;Proyecto-3;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
930;Colombia;Andina;Santander;Vélez;Subreg-5;68861;6.009.275;-73.672.447;2025;5;2;1;3/05/2025;Impuesto;Tributario;Subcat-5;Infraestructura;692;Gobernación;8075;General;29;Sub-5;Rubro-3;Subrubro-2;Programa-4;Subprograma-5;Proyecto-3;4260949.34;6627247.46;6155781.31;5786291.61;17137159.96;84.62;7.57;-6.39;Comprometido;Territorial;Urbana;Programa-4;Subprograma-5;Proyecto-3;Proyecto-3;Municipal;Servicios urbanos;Alumbrado Público
931;Colombia;Andina;Santander;Vetas;Subreg-2;68867;730.981;-72.871.041;2023;10;4;2;24/10/2023;Contribución;No Tributario;Subcat-4;Infraestructura;105;Gobernación;3261;General;43;Sub-3;Rubro-5;Subrubro-2;Programa-4;Subprograma-2;Proyecto-6;2642838.13;2958965.16;3253366.59;2938906.05;10586563.4;88.27;-1.72;2.92;Comprometido;Territorial;Urbana;Programa-4;Subprograma-2;Proyecto-6;Proyecto-6;No aplica;No tributario;No aplica - ingreso no tributario
932;Colombia;Andina;Santander;Villanueva;Subreg-3;68872;6.670.078;-73.174.307;2025;3;1;1;19/03/2025;Impuesto;No Tributario;Subcat-3;Infraestructura;989;Gobernación;9019;General;36;Sub-2;Rubro-5;Subrubro-5;Programa-1;Subprograma-4;Proyecto-7;3620869.75;3032221.81;3335367.51;3145019.85;8725134.79;112.06;11.3;-6.38;Obligado;Territorial;Rural;Programa-1;Subprograma-4;Proyecto-7;Proyecto-7;Departamental;Consumo;Consumo de Licores
933;Colombia;Andina;Santander;Zapatoca;Subreg-2;68895;6.814.387;-73.268.034;2022;9;3;2;4/09/2022;Tasa;Tributario;Subcat-1;Educación;428;Gobernación;1499;General;76;Sub-1;Rubro-5;Subrubro-3;Programa-2;Subprograma-2;Proyecto-8;2106683.19;2085134.15;2371562.62;2412950.43;3498167.56;91.51;-10.46;2.22;Comprometido;Territorial;Urbana;Programa-2;Subprograma-2;Proyecto-8;Proyecto-8;Municipal;Urbanismo y construcción;Delineación Urbana
934;Colombia;Caribe;Sucre;Sincelejo;Subreg-1;70001;9.302.322;-75.395.445;2022;8;3;2;12/08/2022;Tasa;No Tributario;Subcat-4;Infraestructura;510;Gobernación;2539;General;70;Sub-5;Rubro-2;Subrubro-1;Programa-3;Subprograma-1;Proyecto-2;4748324.1;4027514.66;4488656.82;4776694.66;14151411.38;106.41;5.36;-2.7;Programado;Territorial;Rural;Programa-3;Subprograma-1;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
935;Colombia;Caribe;Sucre;Buenavista;Subreg-1;70110;9.319.794;-74.972.827;2022;1;1;1;23/01/2022;Tasa;Tributario;Subcat-1;Infraestructura;450;Alcaldía;3295;General;85;Sub-3;Rubro-2;Subrubro-1;Programa-3;Subprograma-5;Proyecto-6;6884597.76;7689003.33;7458957.1;7888322.01;25820215.27;93.85;8.95;-7.61;Programado;Territorial;Urbana;Programa-3;Subprograma-5;Proyecto-6;Proyecto-6;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
936;Colombia;Caribe;Sucre;Caimito;Subreg-3;70124;8.789.324;-75.117.141;2022;10;4;2;12/10/2022;Tasa;Tributario;Subcat-1;Infraestructura;289;Gobernación;7225;General;58;Sub-1;Rubro-2;Subrubro-5;Programa-2;Subprograma-2;Proyecto-4;3936832.92;3776154.31;4359228.9;4670985.29;12800663.08;80.53;6.17;-6.81;Comprometido;Territorial;Rural;Programa-2;Subprograma-2;Proyecto-4;Proyecto-4;Municipal;Propiedad;Impuesto Predial Unificado
937;Colombia;Caribe;Sucre;Colosó;Subreg-3;70204;9.494.192;-75.353.256;2024;4;2;1;5/04/2024;Impuesto;No Tributario;Subcat-5;Seguridad;796;Alcaldía;8352;General;45;Sub-5;Rubro-4;Subrubro-5;Programa-4;Subprograma-4;Proyecto-7;5507670.36;6045005.63;6525385.73;7117618.22;20404883.4;78.13;10.95;5.1;Obligado;Territorial;Urbana;Programa-4;Subprograma-4;Proyecto-7;Proyecto-7;Municipal;Propiedad;Impuesto Predial Unificado
938;Colombia;Caribe;Sucre;Corozal;Subreg-1;70215;9.318.749;-75.293.048;2022;11;4;2;27/11/2022;Impuesto;Tributario;Subcat-1;Infraestructura;275;Gobernación;1499;General;13;Sub-4;Rubro-4;Subrubro-5;Programa-3;Subprograma-1;Proyecto-1;6772294.64;6577532.57;8149808.66;8503613.55;13352450.42;75.87;-1.93;-5.07;Recaudado;Territorial;Urbana;Programa-3;Subprograma-1;Proyecto-1;Proyecto-1;Departamental;Consumo;Consumo de Licores
939;Colombia;Caribe;Sucre;Coveñas;Subreg-3;70221;9.402.779;-75.680.158;2025;6;2;1;10/06/2025;Tasa;Tributario;Subcat-1;Salud;647;Alcaldía;3296;General;89;Sub-3;Rubro-5;Subrubro-2;Programa-3;Subprograma-3;Proyecto-4;5738459.13;4929927.17;6038146.16;6156379.68;21277899.92;90.73;-4.81;-7.78;Obligado;Territorial;Urbana;Programa-3;Subprograma-3;Proyecto-4;Proyecto-4;Departamental;Consumo;Cerveza, Sifones y Refajos
940;Colombia;Caribe;Sucre;Chalán;Subreg-5;70230;9.545.352;-75.312.697;2023;8;3;2;12/08/2023;Impuesto;No Tributario;Subcat-2;Salud;169;Alcaldía;8194;General;93;Sub-3;Rubro-1;Subrubro-1;Programa-5;Subprograma-1;Proyecto-2;5435913.45;5422800.9;5281330.45;5732032.71;20825026.12;98.48;11.53;3.36;Obligado;Territorial;Rural;Programa-5;Subprograma-1;Proyecto-2;Proyecto-2;Municipal;Actividad económica;Industria y Comercio (ICA)
941;Colombia;Caribe;Sucre;El Roble;Subreg-4;70233;9.100.647;-75.198.378;2022;8;3;2;18/08/2022;Contribución;No Tributario;Subcat-1;Salud;488;Entidad Nacional;1295;General;20;Sub-4;Rubro-4;Subrubro-2;Programa-5;Subprograma-2;Proyecto-6;5391251.85;5201317.96;5525737.56;5953430.28;9930608.57;95.52;9.06;2.98;Programado;Territorial;Rural;Programa-5;Subprograma-2;Proyecto-6;Proyecto-6;No aplica;No tributario;No aplica - ingreso no tributario
942;Colombia;Caribe;Sucre;Galeras;Subreg-2;70235;9.160.379;-7.504.959;2024;5;2;1;19/05/2024;Contribución;No Tributario;Subcat-3;Salud;879;Alcaldía;3760;General;85;Sub-1;Rubro-1;Subrubro-2;Programa-5;Subprograma-1;Proyecto-4;3549950.19;2973779.07;3677584.38;4100691.71;12387296.33;93.05;3.83;8.59;Obligado;Territorial;Rural;Programa-5;Subprograma-1;Proyecto-4;Proyecto-4;No aplica;No tributario;No aplica - ingreso no tributario
943;Colombia;Caribe;Sucre;Guaranda;Subreg-1;70265;8.468.556;-74.537.749;2022;1;1;1;13/01/2022;Tasa;Tributario;Subcat-4;Salud;784;Alcaldía;7863;General;43;Sub-2;Rubro-2;Subrubro-2;Programa-5;Subprograma-3;Proyecto-2;5173247.33;5548888.14;5388790.11;5664028.18;13914184.37;104.07;8.66;6.18;Recaudado;Territorial;Rural;Programa-5;Subprograma-3;Proyecto-2;Proyecto-2;Departamental;Agropecuario;Degüello de Ganado Mayor
944;Colombia;Caribe;Sucre;La Unión;Subreg-2;70400;8.853.975;-75.276.056;2023;6;2;1;20/06/2023;Contribución;Tributario;Subcat-1;Seguridad;402;Gobernación;8902;General;22;Sub-4;Rubro-3;Subrubro-1;Programa-4;Subprograma-3;Proyecto-1;5532233.47;5686394.04;6022351.74;6582318.18;19566740.15;92.78;3.53;-4.98;Obligado;Territorial;Rural;Programa-4;Subprograma-3;Proyecto-1;Proyecto-1;Municipal;Servicios urbanos;Alumbrado Público
945;Colombia;Caribe;Sucre;Los Palmitos;Subreg-5;70418;9.380.269;-75.268.716;2022;7;3;2;5/07/2022;Impuesto;Tributario;Subcat-3;Infraestructura;819;Entidad Nacional;1606;General;36;Sub-5;Rubro-1;Subrubro-1;Programa-2;Subprograma-1;Proyecto-2;5456077.68;6644130.09;6674568.02;7193304.06;15941614.49;79.13;-4.58;-2.09;Programado;Territorial;Urbana;Programa-2;Subprograma-1;Proyecto-2;Proyecto-2;Municipal;Actividad económica;Industria y Comercio (ICA)
946;Colombia;Caribe;Sucre;Majagual;Subreg-2;70429;8.541.163;-74.628.077;2022;12;4;2;9/12/2022;Contribución;Tributario;Subcat-3;Educación;911;Gobernación;2916;General;85;Sub-2;Rubro-1;Subrubro-4;Programa-1;Subprograma-5;Proyecto-10;5555848.14;7408216.35;8397803.69;8676252.04;11018577.96;71.88;5.6;8.55;Recaudado;Territorial;Urbana;Programa-1;Subprograma-5;Proyecto-10;Proyecto-10;Departamental;Estampillas;Estampillas Departamentales
947;Colombia;Caribe;Sucre;Morroa;Subreg-1;70473;9.331.395;-75.305.949;2023;11;4;2;10/11/2023;Tasa;No Tributario;Subcat-2;Salud;262;Entidad Nacional;7622;General;49;Sub-3;Rubro-1;Subrubro-5;Programa-2;Subprograma-3;Proyecto-1;2382053.07;3189813.0;3046399.36;3484835.51;7566265.93;76.78;4.69;-4.16;Obligado;Territorial;Urbana;Programa-2;Subprograma-3;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
948;Colombia;Caribe;Sucre;Ovejas;Subreg-1;70508;9.527.176;-75.229.037;2024;9;3;2;27/09/2024;Impuesto;No Tributario;Subcat-4;Seguridad;858;Alcaldía;1005;General;84;Sub-4;Rubro-1;Subrubro-5;Programa-1;Subprograma-3;Proyecto-9;1160520.53;1154952.53;1072772.09;1063349.99;4105643.67;113.75;-2.36;4.23;Comprometido;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-9;Proyecto-9;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
949;Colombia;Caribe;Sucre;Palmito;Subreg-2;70523;9.333.157;-75.541.264;2025;12;4;2;15/12/2025;Tasa;Tributario;Subcat-1;Salud;896;Alcaldía;2784;General;82;Sub-1;Rubro-2;Subrubro-5;Programa-5;Subprograma-3;Proyecto-9;8341437.28;8992475.48;10102537.97;10982952.47;24020977.74;77.61;16.69;7.38;Comprometido;Territorial;Urbana;Programa-5;Subprograma-3;Proyecto-9;Proyecto-9;Municipal;Urbanismo y construcción;Delineación Urbana
950;Colombia;Caribe;Sucre;Sampués;Subreg-5;70670;9.183.193;-75.380.222;2024;5;2;1;12/05/2024;Tasa;Tributario;Subcat-4;Infraestructura;963;Entidad Nacional;9712;General;18;Sub-5;Rubro-1;Subrubro-2;Programa-1;Subprograma-3;Proyecto-4;5201573.38;8078500.42;8939946.04;8229483.86;9319042.17;73.04;17.31;-4.39;Comprometido;Territorial;Rural;Programa-1;Subprograma-3;Proyecto-4;Proyecto-4;Departamental;Registro;Registro y Anotación
951;Colombia;Caribe;Sucre;San Benito Abad;Subreg-4;70678;8.930.108;-75.031.089;2023;9;3;2;20/09/2023;Impuesto;Tributario;Subcat-2;Seguridad;409;Entidad Nacional;4281;General;93;Sub-5;Rubro-2;Subrubro-3;Programa-3;Subprograma-3;Proyecto-8;5704270.76;6049158.92;5881877.9;6145601.59;11423593.16;96.28;9.69;-6.75;Programado;Territorial;Urbana;Programa-3;Subprograma-3;Proyecto-8;Proyecto-8;Municipal;Propiedad;Impuesto Predial Unificado
952;Colombia;Caribe;Sucre;San Juan De Betulia;Subreg-3;70702;9.273.066;-75.243.565;2022;8;3;2;7/08/2022;Contribución;No Tributario;Subcat-2;Educación;372;Alcaldía;1376;General;64;Sub-2;Rubro-1;Subrubro-5;Programa-5;Subprograma-4;Proyecto-7;3842680.67;3002292.75;3550469.81;3351548.14;9505202.55;111.65;-2.85;-5.66;Obligado;Territorial;Rural;Programa-5;Subprograma-4;Proyecto-7;Proyecto-7;No aplica;No tributario;No aplica - ingreso no tributario
953;Colombia;Caribe;Sucre;San Marcos;Subreg-4;70708;8.661.774;-75.133.831;2025;11;4;2;23/11/2025;Tasa;Tributario;Subcat-2;Salud;567;Gobernación;3261;General;81;Sub-3;Rubro-5;Subrubro-2;Programa-1;Subprograma-3;Proyecto-4;1111852.61;1254268.66;1353167.48;1246875.82;1916482.91;93.69;12.48;-3.54;Recaudado;Territorial;Rural;Programa-1;Subprograma-3;Proyecto-4;Proyecto-4;Municipal;Movilidad;Semaforización y Tránsito
954;Colombia;Caribe;Sucre;San Onofre;Subreg-4;70713;9.736.955;-75.522.398;2023;7;3;2;1/07/2023;Tasa;Tributario;Subcat-1;Educación;545;Entidad Nacional;5345;General;88;Sub-5;Rubro-3;Subrubro-3;Programa-1;Subprograma-1;Proyecto-10;8907540.53;8698436.27;9331978.98;10538873.96;19033016.31;82.74;9.22;-6.49;Obligado;Territorial;Urbana;Programa-1;Subprograma-1;Proyecto-10;Proyecto-10;Municipal;Servicios urbanos;Alumbrado Público
955;Colombia;Caribe;Sucre;San Pedro;Subreg-5;70717;939.625;-75.063.647;2022;12;4;2;24/12/2022;Contribución;Tributario;Subcat-5;Educación;609;Gobernación;9892;General;12;Sub-5;Rubro-4;Subrubro-5;Programa-2;Subprograma-4;Proyecto-5;4001530.05;4537709.11;4916051.16;5159119.0;13549649.95;78.75;3.75;-5.49;Obligado;Territorial;Rural;Programa-2;Subprograma-4;Proyecto-5;Proyecto-5;Departamental;Estampillas;Estampillas Departamentales
956;Colombia;Caribe;Sucre;San Luis De Sincé;Subreg-1;70742;9.244.308;-75.145.999;2025;12;4;2;7/12/2025;Impuesto;No Tributario;Subcat-5;Salud;163;Entidad Nacional;9189;General;71;Sub-1;Rubro-2;Subrubro-3;Programa-3;Subprograma-1;Proyecto-4;3222271.4;6033377.35;5647729.96;5289241.3;10397860.34;66.03;3.65;3.47;Comprometido;Territorial;Urbana;Programa-3;Subprograma-1;Proyecto-4;Proyecto-4;Municipal;Ordenamiento territorial;Plusvalía
957;Colombia;Caribe;Sucre;Sucre;Subreg-1;70771;8.811.737;-74.723.175;2024;9;3;2;6/09/2024;Impuesto;No Tributario;Subcat-5;Educación;979;Gobernación;4755;General;91;Sub-1;Rubro-5;Subrubro-1;Programa-4;Subprograma-4;Proyecto-9;1448610.81;1458699.23;1632102.61;1735424.62;5344021.02;92.84;-9.73;2.75;Programado;Territorial;Rural;Programa-4;Subprograma-4;Proyecto-9;Proyecto-9;Municipal;Actividad económica;Avisos y Tableros
958;Colombia;Caribe;Sucre;Santiago De Tolú;Subreg-4;70820;9.525.387;-75.581.112;2024;2;1;1;1/02/2024;Contribución;No Tributario;Subcat-2;Educación;658;Alcaldía;2358;General;70;Sub-5;Rubro-2;Subrubro-2;Programa-1;Subprograma-2;Proyecto-10;3721142.88;4341806.3;4998878.2;4564216.0;12437661.09;92.75;-8.4;-6.75;Obligado;Territorial;Urbana;Programa-1;Subprograma-2;Proyecto-10;Proyecto-10;No aplica;No tributario;No aplica - ingreso no tributario
959;Colombia;Caribe;Sucre;San José De Toluviejo;Subreg-1;70823;9.451.819;-7.544.085;2022;9;3;2;7/09/2022;Contribución;No Tributario;Subcat-3;Infraestructura;919;Entidad Nacional;9344;General;12;Sub-1;Rubro-4;Subrubro-1;Programa-4;Subprograma-3;Proyecto-8;3611990.34;2796246.54;3323778.92;3664207.26;10567707.34;107.71;11.2;-5.67;Recaudado;Territorial;Rural;Programa-4;Subprograma-3;Proyecto-8;Proyecto-8;No aplica;No tributario;No aplica - ingreso no tributario
960;Colombia;Andina;Tolima;Ibagué;Subreg-1;73001;4.432.248;-7.519.425;2025;9;3;2;13/09/2025;Tasa;Tributario;Subcat-3;Educación;109;Alcaldía;4539;General;80;Sub-5;Rubro-1;Subrubro-1;Programa-3;Subprograma-2;Proyecto-3;7549502.09;8306004.87;9328129.9;9545720.92;18375313.73;89.24;9.81;1.2;Obligado;Territorial;Urbana;Programa-3;Subprograma-2;Proyecto-3;Proyecto-3;Departamental;Transporte y combustibles;Sobretasa a la Gasolina Departamental
961;Colombia;Andina;Tolima;Alpujarra;Subreg-1;73024;3.391.548;-749.329;2022;7;3;2;21/07/2022;Contribución;No Tributario;Subcat-2;Educación;487;Alcaldía;6134;General;27;Sub-2;Rubro-5;Subrubro-5;Programa-3;Subprograma-1;Proyecto-1;6828921.15;6522898.5;6765627.72;6398175.21;19979367.44;112.19;17.44;-1.77;Recaudado;Territorial;Urbana;Programa-3;Subprograma-1;Proyecto-1;Proyecto-1;No aplica;No tributario;No aplica - ingreso no tributario
962;Colombia;Andina;Tolima;Alvarado;Subreg-4;73026;4.567.356;-74.953.418;2024;12;4;2;7/12/2024;Impuesto;No Tributario;Subcat-5;Infraestructura;609;Gobernación;9098;General;99;Sub-5;Rubro-2;Subrubro-3;Programa-4;Subprograma-3;Proyecto-8;4025413.47;6064765.06;5955880.73;5437355.31;6809819.25;86.89;5.86;4.32;Comprometido;Territorial;Rural;Programa-4;Subprograma-3;Proyecto-8;Proyecto-8;Municipal;Movilidad;Semaforización y Tránsito
963;Colombia;Andina;Tolima;Ambalema;Subreg-4;73030;4.782.682;-74.764.429;2022;3;1;1;20/03/2022;Impuesto;No Tributario;Subcat-3;Educación;664;Alcaldía;3357;General;43;Sub-3;Rubro-4;Subrubro-2;Programa-1;Subprograma-3;Proyecto-3;9788611.98;8597806.61;9974415.43;10933742.78;24220969.33;100.04;16.48;3.24;Obligado;Territorial;Urbana;Programa-1;Subprograma-3;Proyecto-3;Proyecto-3;Departamental;Registro;Registro y Anotación
964;Colombia;Andina;Tolima;Anzoátegui;Subreg-5;73043;4.631.756;-75.093.772;2025;10;4;2;21/10/2025;Contribución;No Tributario;Subcat-1;Infraestructura;236;Entidad Nacional;5345;General;16;Sub-3;Rubro-3;Subrubro-5;Programa-3;Subprograma-1;Proyecto-2;1956437.37;2851495.36;2887396.64;3064106.51;7206456.12;66.22;6.31;-2.98;Obligado;Territorial;Urbana;Programa-3;Subprograma-1;Proyecto-2;Proyecto-2;No aplica;No tributario;No aplica - ingreso no tributario
965;Colombia;Andina;Tolima;Armero;Subreg-1;73055;5.030.744;-74.884.438;2025;9;3;2;5/09/2025;Impuesto;Tributario;Subcat-3;Infraestructura;893;Entidad Nacional;5979;General;64;Sub-3;Rubro-4;Subrubro-3;Programa-4;Subprograma-3;Proyecto-8;7161972.62;8158187.75;7630518.3;8514687.69;20424418.65;89.89;-5.99;-0.22;Programado;Territorial;Rural;Programa-4;Subprograma-3;Proyecto-8;Proyecto-8;Municipal;Transporte y combustibles;Sobretasa a la Gasolina Municipal
